experiment_name,experiment,config_file,environment,environment_id,resolved_environment_id,observation_representation,agent,seed,phase,train_steps,eval_checkpoint,eval_return,checkpoint,episode,return,length,success,environment_steps,gradient_updates,training_loss_mean,training_loss_max,nonfinite_loss_count,completed_checkpoint_count,expected_checkpoint_count,elapsed_seconds,training_elapsed_seconds,evaluation_elapsed_seconds,wall_clock_training_time,wall_clock_evaluation_time,git_commit_hash,package_version,source_snapshot_sha256,execution_inputs_clean,python_version,torch_version,numpy_version,gymnasium_version,minigrid_version,gym_pybullet_drones_version,pybullet_version,mean_gate,support_abstention_rate,global_tabular_error,global_neural_error,visited_states,failure_rate,collision_rate,risk_zone_rate,idle_rate,risk_adjusted_score,unsupported_state_ratio,memory_branch_usage_ratio,neural_branch_usage_ratio,abstention_ratio,adaptive_alpha_mean,adaptive_alpha_iqr,support_score_mean,uncertainty_score_mean,exact_support_coverage,approximate_support_coverage,fuzzy_gate_active_rate,neural_only_fallback_rate,out_of_fuzzy_support_count,out_of_fuzzy_support_ratio,support_status,inference_time_us_per_decision_mean,inference_time_us_per_decision_median,selected_branch,memory_cost_states,memory_cost_entries,memory_cost_bytes_estimated,localization_error_mean,sensor_dropout_rate,camera_visible_rate,motor_saturation_rate,tabular_greedy_action,neural_greedy_action,mixed_selected_action,optimal_action,tabular_action_correct,neural_action_correct,relative_reliability_score,predicted_better_branch,actually_better_branch,actually_better_branch_value,tabular_q_error,neural_q_error,post_shift,shift_region,steps_since_shift
reviewer1_observation_shift_smoke,reviewer1_observation_shift_smoke,configs/reviewer1_remaining/smoke/observation_shift.yaml,Reviewer1-observation-shift-smoke,Reviewer1ObservationShift-v0,Reviewer1ObservationShift-v0,native_gymnasium_observation,count_gated_tau_20,11011,train,2873,,,2873,24,-1.9800000000000015,160,0.0,2873,148,0.0013781475988892183,0.01762315444648266,0,0,3,5.440636999999697,5.440636999999697,0.0,5.440636999999697,0.0,d1991e82fa1ea0337d3d6296e2c904f22359ea22,1.8.0,7cc5bc598cfd6850415c80c2a5f22423f37a7ce8561077a69366f06d0ab14b1d,True,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0,not-installed,not-installed,0.17471502497155564,0.0,1.0,1.0,489.0,1.0,0.0,0.0,0.0,0.0,0.09375,0.23556060365009154,0.7644393963499084,0.0,nan,nan,0.27738221518224954,nan,0.90625,0.90625,nan,0.09375,nan,nan,exact,104.300625,24.35,neural,489.0,1956.0,19560.0,nan,0.0,0.0,nan,,,,,,,,,,,,,,,
reviewer1_observation_shift_smoke,reviewer1_observation_shift_smoke,configs/reviewer1_remaining/smoke/observation_shift.yaml,Reviewer1-observation-shift-smoke,Reviewer1ObservationShift-v0,Reviewer1ObservationShift-v0,native_gymnasium_observation,count_gated_tau_20,11011,train,3033,,,3033,25,-2.020000000000001,160,0.0,3033,158,0.0012931311457693101,0.01762315444648266,0,0,3,5.706204800000705,5.706204800000705,0.0,5.706204800000705,0.0,d1991e82fa1ea0337d3d6296e2c904f22359ea22,1.8.0,7cc5bc598cfd6850415c80c2a5f22423f37a7ce8561077a69366f06d0ab14b1d,True,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0,not-installed,not-installed,0.17154099439002965,0.0,1.0,1.0,521.0,1.0,0.0,0.0,0.0,0.0,0.08125,0.16506543966396708,0.834934560336033,0.0,nan,nan,0.18781192768716626,nan,0.91875,0.91875,nan,0.08125,nan,nan,exact,88.795625,23.65,neural,521.0,2084.0,20840.0,nan,0.0,0.0,nan,,,,,,,,,,,,,,,
reviewer1_observation_shift_smoke,reviewer1_observation_shift_smoke,configs/reviewer1_remaining/smoke/observation_shift.yaml,Reviewer1-observation-shift-smoke,Reviewer1ObservationShift-v0,Reviewer1ObservationShift-v0,native_gymnasium_observation,count_gated_tau_20,11011,train,3036,,,3036,26,0.98,3,1.0,3036,158,0.0012931311457693101,0.01762315444648266,0,0,3,5.711391299999377,5.711391299999377,0.0,5.711391299999377,0.0,d1991e82fa1ea0337d3d6296e2c904f22359ea22,1.8.0,7cc5bc598cfd6850415c80c2a5f22423f37a7ce8561077a69366f06d0ab14b1d,True,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0,not-installed,not-installed,0.17094233764234376,0.0,1.0,1.0,523.0,0.0,0.0,0.0,0.0,1.0,0.0,0.12698412698412698,0.873015873015873,0.0,nan,nan,0.13710302311444078,nan,1.0,1.0,nan,0.0,nan,nan,exact,178.39999999999998,41.7,neural,523.0,2092.0,20920.0,nan,0.0,0.0,nan,,,,,,,,,,,,,,,
reviewer1_observation_shift_smoke,reviewer1_observation_shift_smoke,configs/reviewer1_remaining/smoke/observation_shift.yaml,Reviewer1-observation-shift-smoke,Reviewer1ObservationShift-v0,Reviewer1ObservationShift-v0,native_gymnasium_observation,count_gated_tau_20,11011,train,3196,,,3196,27,-1.8900000000000015,160,0.0,3196,168,0.001219520311018468,0.01762315444648266,0,0,3,5.945826499999384,5.945826499999384,0.0,5.945826499999384,0.0,d1991e82fa1ea0337d3d6296e2c904f22359ea22,1.8.0,7cc5bc598cfd6850415c80c2a5f22423f37a7ce8561077a69366f06d0ab14b1d,True,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0,not-installed,not-installed,0.1765146675110723,0.0,1.0,1.0,526.0,1.0,0.0,0.0,0.0,0.0,0.0,0.22462675692978476,0.7753732430702153,0.0,nan,nan,0.25866821804973544,nan,1.0,1.0,nan,0.0,nan,nan,exact,66.821875,23.7,neural,526.0,2104.0,21040.0,nan,0.0,0.0,nan,,,,,,,,,,,,,,,
reviewer1_observation_shift_smoke,reviewer1_observation_shift_smoke,configs/reviewer1_remaining/smoke/observation_shift.yaml,Reviewer1-observation-shift-smoke,Reviewer1ObservationShift-v0,Reviewer1ObservationShift-v0,native_gymnasium_observation,count_gated_tau_20,11011,train,3356,,,3356,28,-2.0900000000000003,160,0.0,3356,178,0.0012240537152025722,0.01762315444648266,0,0,3,6.197439200004737,6.197439200004737,0.0,6.197439200004737,0.0,d1991e82fa1ea0337d3d6296e2c904f22359ea22,1.8.0,7cc5bc598cfd6850415c80c2a5f22423f37a7ce8561077a69366f06d0ab14b1d,True,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0,not-installed,not-installed,0.1895011124946021,0.0,1.0,1.0,539.0,1.0,0.0,0.0,0.0,0.0,0.03125,0.30475582628514,0.69524417371486,0.0,nan,nan,0.3672547723033958,nan,0.96875,0.96875,nan,0.03125,nan,nan,exact,103.495,23.65,neural,539.0,2156.0,21560.0,nan,0.0,0.0,nan,,,,,,,,,,,,,,,
reviewer1_observation_shift_smoke,reviewer1_observation_shift_smoke,configs/reviewer1_remaining/smoke/observation_shift.yaml,Reviewer1-observation-shift-smoke,Reviewer1ObservationShift-v0,Reviewer1ObservationShift-v0,native_gymnasium_observation,count_gated_tau_20,11011,train,3451,,,3451,29,-0.17000000000000082,95,1.0,3451,184,0.001187427588557393,0.01762315444648266,0,0,3,6.349870900005044,6.349870900005044,0.0,6.349870900005044,0.0,d1991e82fa1ea0337d3d6296e2c904f22359ea22,1.8.0,7cc5bc598cfd6850415c80c2a5f22423f37a7ce8561077a69366f06d0ab14b1d,True,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0,not-installed,not-installed,0.18290544104118864,0.0,1.0,1.0,564.0,0.0,0.0,0.0,0.0,1.0,0.14736842105263157,0.07572846680398168,0.9242715331960182,0.0,nan,nan,0.0808253649959394,nan,0.8526315789473684,0.8526315789473684,nan,0.14736842105263157,nan,nan,exact,125.59473684210528,22.7,neural,564.0,2256.0,22560.0,nan,0.0,0.0,nan,,,,,,,,,,,,,,,
reviewer1_observation_shift_smoke,reviewer1_observation_shift_smoke,configs/reviewer1_remaining/smoke/observation_shift.yaml,Reviewer1-observation-shift-smoke,Reviewer1ObservationShift-v0,Reviewer1ObservationShift-v0,native_gymnasium_observation,count_gated_tau_20,11011,train,3474,,,3474,30,0.7699999999999999,23,1.0,3474,186,0.0011751135666942304,0.01762315444648266,0,0,3,6.381333400000585,6.381333400000585,0.0,6.381333400000585,0.0,d1991e82fa1ea0337d3d6296e2c904f22359ea22,1.8.0,7cc5bc598cfd6850415c80c2a5f22423f37a7ce8561077a69366f06d0ab14b1d,True,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0,not-installed,not-installed,0.1808177290860638,0.0,1.0,1.0,570.0,0.0,0.0,0.0,0.0,1.0,0.0,0.07536068216597515,0.9246393178340249,0.0,nan,nan,0.0787311147344929,nan,1.0,1.0,nan,0.0,nan,nan,exact,150.2173913043478,20.8,neural,570.0,2280.0,22800.0,nan,0.0,0.0,nan,,,,,,,,,,,,,,,
reviewer1_observation_shift_smoke,reviewer1_observation_shift_smoke,configs/reviewer1_remaining/smoke/observation_shift.yaml,Reviewer1-observation-shift-smoke,Reviewer1ObservationShift-v0,Reviewer1ObservationShift-v0,native_gymnasium_observation,count_gated_tau_20,11011,train,3475,,,3475,31,1.0,1,1.0,3475,186,0.0011751135666942304,0.01762315444648266,0,0,3,6.382988800003659,6.382988800003659,0.0,6.382988800003659,0.0,d1991e82fa1ea0337d3d6296e2c904f22359ea22,1.8.0,7cc5bc598cfd6850415c80c2a5f22423f37a7ce8561077a69366f06d0ab14b1d,True,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0,not-installed,not-installed,0.1808177290860638,0.0,1.0,1.0,571.0,0.0,0.0,0.0,0.0,1.0,0.0,0.13043478260869565,0.8695652173913043,0.0,nan,nan,0.1392920235749422,nan,1.0,1.0,nan,0.0,nan,nan,exact,13.4,13.4,neural,571.0,2284.0,22840.0,nan,0.0,0.0,nan,,,,,,,,,,,,,,,
reviewer1_observation_shift_smoke,reviewer1_observation_shift_smoke,configs/reviewer1_remaining/smoke/observation_shift.yaml,Reviewer1-observation-shift-smoke,Reviewer1ObservationShift-v0,Reviewer1ObservationShift-v0,native_gymnasium_observation,count_gated_tau_20,11011,train,3635,,,3635,32,-1.9800000000000015,160,0.0,3635,196,0.0012535029801460486,0.01762315444648266,0,0,3,6.786373100003402,6.786373100003402,0.0,6.786373100003402,0.0,d1991e82fa1ea0337d3d6296e2c904f22359ea22,1.8.0,7cc5bc598cfd6850415c80c2a5f22423f37a7ce8561077a69366f06d0ab14b1d,True,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0,not-installed,not-installed,0.19706284270003824,0.0,1.0,1.0,577.0,1.0,0.0,0.0,0.0,0.0,0.05,0.362680381754037,0.637319618245963,0.0,nan,nan,0.44702276489919834,nan,0.95,0.95,nan,0.05,nan,nan,exact,131.039375,27.8,neural,577.0,2308.0,23080.0,nan,0.0,0.0,nan,,,,,,,,,,,,,,,
reviewer1_observation_shift_smoke,reviewer1_observation_shift_smoke,configs/reviewer1_remaining/smoke/observation_shift.yaml,Reviewer1-observation-shift-smoke,Reviewer1ObservationShift-v0,Reviewer1ObservationShift-v0,native_gymnasium_observation,count_gated_tau_20,11011,train,3795,,,3795,33,-1.9500000000000015,160,0.0,3795,206,0.001259941413982498,0.01762315444648266,0,0,3,7.104948400003195,7.104948400003195,0.0,7.104948400003195,0.0,d1991e82fa1ea0337d3d6296e2c904f22359ea22,1.8.0,7cc5bc598cfd6850415c80c2a5f22423f37a7ce8561077a69366f06d0ab14b1d,True,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0,not-installed,not-installed,0.19115095954172032,0.0,1.0,1.0,604.0,1.0,0.0,0.0,0.0,0.0,0.16875,0.14221027415608162,0.8577897258439184,0.0,nan,nan,0.1599032569691422,nan,0.83125,0.83125,nan,0.16875,nan,nan,exact,176.4275,28.05,neural,604.0,2416.0,24160.0,nan,0.0,0.0,nan,,,,,,,,,,,,,,,
reviewer1_observation_shift_smoke,reviewer1_observation_shift_smoke,configs/reviewer1_remaining/smoke/observation_shift.yaml,Reviewer1-observation-shift-smoke,Reviewer1ObservationShift-v0,Reviewer1ObservationShift-v0,native_gymnasium_observation,count_gated_tau_20,11011,train,3825,,,3825,34,0.6199999999999999,30,1.0,3825,208,0.0012488711583430883,0.01762315444648266,0,0,3,7.140466600001673,7.140466600001673,0.0,7.140466600001673,0.0,d1991e82fa1ea0337d3d6296e2c904f22359ea22,1.8.0,7cc5bc598cfd6850415c80c2a5f22423f37a7ce8561077a69366f06d0ab14b1d,True,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0,not-installed,not-installed,0.18999826402839304,0.0,1.0,1.0,614.0,0.0,0.0,0.0,0.0,1.0,0.0,0.06926406926406926,0.9307359307359309,0.0,nan,nan,0.0719665787316632,nan,1.0,1.0,nan,0.0,nan,nan,exact,126.16000000000001,22.45,neural,614.0,2456.0,24560.0,nan,0.0,0.0,nan,,,,,,,,,,,,,,,
reviewer1_observation_shift_smoke,reviewer1_observation_shift_smoke,configs/reviewer1_remaining/smoke/observation_shift.yaml,Reviewer1-observation-shift-smoke,Reviewer1ObservationShift-v0,Reviewer1ObservationShift-v0,native_gymnasium_observation,count_gated_tau_20,11011,train,3961,,,3961,35,-0.5700000000000012,136,1.0,3961,216,0.0012046706609680768,0.01762315444648266,0,0,3,7.370422300002247,7.370422300002247,0.0,7.370422300002247,0.0,d1991e82fa1ea0337d3d6296e2c904f22359ea22,1.8.0,7cc5bc598cfd6850415c80c2a5f22423f37a7ce8561077a69366f06d0ab14b1d,True,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0,not-installed,not-installed,0.18589039126823292,0.0,1.0,1.0,643.0,0.0,0.0,0.0,0.0,1.0,0.20588235294117646,0.11468312165243111,0.885316878347569,0.0,nan,nan,0.12555949823319673,nan,0.7941176470588235,0.7941176470588235,nan,0.20588235294117646,nan,nan,exact,124.40955882352942,23.65,neural,643.0,2572.0,25720.0,nan,0.0,0.0,nan,,,,,,,,,,,,,,,
reviewer1_observation_shift_smoke,reviewer1_observation_shift_smoke,configs/reviewer1_remaining/smoke/observation_shift.yaml,Reviewer1-observation-shift-smoke,Reviewer1ObservationShift-v0,Reviewer1ObservationShift-v0,native_gymnasium_observation,count_gated_tau_20,11011,train,3980,,,3980,36,0.7899999999999999,19,1.0,3980,217,0.001199217177239631,0.01762315444648266,0,0,3,7.399564700004703,7.399564700004703,0.0,7.399564700004703,0.0,d1991e82fa1ea0337d3d6296e2c904f22359ea22,1.8.0,7cc5bc598cfd6850415c80c2a5f22423f37a7ce8561077a69366f06d0ab14b1d,True,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0,not-installed,not-installed,0.18542171548475161,0.0,1.0,1.0,644.0,0.0,0.0,0.0,0.0,1.0,0.0,0.11153872824353372,0.888461271756466,0.0,nan,nan,0.11827532921905055,nan,1.0,1.0,nan,0.0,nan,nan,exact,116.33684210526316,24.9,neural,644.0,2576.0,25760.0,nan,0.0,0.0,nan,,,,,,,,,,,,,,,
reviewer1_observation_shift_smoke,reviewer1_observation_shift_smoke,configs/reviewer1_remaining/smoke/observation_shift.yaml,Reviewer1-observation-shift-smoke,Reviewer1ObservationShift-v0,Reviewer1ObservationShift-v0,native_gymnasium_observation,count_gated_tau_20,11011,train,4002,,,4002,37,0.74,22,1.0,4002,219,0.0011885545304119568,0.01762315444648266,0,0,3,7.429151500000444,7.429151500000444,0.0,7.429151500000444,0.0,d1991e82fa1ea0337d3d6296e2c904f22359ea22,1.8.0,7cc5bc598cfd6850415c80c2a5f22423f37a7ce8561077a69366f06d0ab14b1d,True,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0,not-installed,not-installed,0.1837581552431498,0.0,1.0,1.0,653.0,0.0,0.0,0.0,0.0,1.0,0.09090909090909091,0.10510240747394896,0.894897592526051,0.0,nan,nan,0.112895622055373,nan,0.9090909090909091,0.9090909090909091,nan,0.09090909090909091,nan,nan,exact,125.36363636363639,20.2,neural,653.0,2612.0,26120.0,nan,0.0,0.0,nan,,,,,,,,,,,,,,,
reviewer1_observation_shift_smoke,reviewer1_observation_shift_smoke,configs/reviewer1_remaining/smoke/observation_shift.yaml,Reviewer1-observation-shift-smoke,Reviewer1ObservationShift-v0,Reviewer1ObservationShift-v0,native_gymnasium_observation,count_gated_tau_20,11011,train,4162,,,4162,38,-1.9100000000000015,160,0.0,4162,229,0.0011953149610573,0.01762315444648266,0,0,3,7.753737200000614,7.753737200000614,0.0,7.753737200000614,0.0,d1991e82fa1ea0337d3d6296e2c904f22359ea22,1.8.0,7cc5bc598cfd6850415c80c2a5f22423f37a7ce8561077a69366f06d0ab14b1d,True,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0,not-installed,not-installed,0.1762238359743622,0.0,1.0,1.0,680.0,1.0,0.0,0.0,0.0,0.0,0.1875,0.09779725005268483,0.9022027499473152,0.0,nan,nan,0.1058383005586013,nan,0.8125,0.8125,nan,0.1875,nan,nan,exact,149.31687499999998,26.7,neural,680.0,2720.0,27200.0,nan,0.0,0.0,nan,,,,,,,,,,,,,,,
reviewer1_observation_shift_smoke,reviewer1_observation_shift_smoke,configs/reviewer1_remaining/smoke/observation_shift.yaml,Reviewer1-observation-shift-smoke,Reviewer1ObservationShift-v0,Reviewer1ObservationShift-v0,native_gymnasium_observation,count_gated_tau_20,11011,train,4322,,,4322,39,-1.9200000000000015,160,0.0,4322,239,0.0011993959874626058,0.01762315444648266,0,0,3,8.120613900005992,8.120613900005992,0.0,8.120613900005992,0.0,d1991e82fa1ea0337d3d6296e2c904f22359ea22,1.8.0,7cc5bc598cfd6850415c80c2a5f22423f37a7ce8561077a69366f06d0ab14b1d,True,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0,not-installed,not-installed,0.16991705387589784,0.0,1.0,1.0,711.0,1.0,0.0,0.0,0.0,0.0,0.2375,0.12339382423340443,0.8766061757665955,0.0,nan,nan,0.13673567778801474,nan,0.7625,0.7625,nan,0.2375,nan,nan,exact,169.578125,30.7,neural,711.0,2844.0,28440.0,nan,0.0,0.0,nan,,,,,,,,,,,,,,,
reviewer1_observation_shift_smoke,reviewer1_observation_shift_smoke,configs/reviewer1_remaining/smoke/observation_shift.yaml,Reviewer1-observation-shift-smoke,Reviewer1ObservationShift-v0,Reviewer1ObservationShift-v0,native_gymnasium_observation,count_gated_tau_20,11011,train,4387,,,4387,40,0.24999999999999956,65,1.0,4387,243,0.0012291792874950464,0.01762315444648266,0,0,3,8.232537399999273,8.232537399999273,0.0,8.232537399999273,0.0,d1991e82fa1ea0337d3d6296e2c904f22359ea22,1.8.0,7cc5bc598cfd6850415c80c2a5f22423f37a7ce8561077a69366f06d0ab14b1d,True,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0,not-installed,not-installed,0.16614166203233663,0.0,1.0,1.0,732.0,0.0,0.0,0.0,0.0,1.0,0.4307692307692308,0.06517887909192258,0.9348211209080775,0.0,nan,nan,0.07112953630817988,nan,0.5692307692307692,0.5692307692307692,nan,0.4307692307692308,nan,nan,exact,166.32769230769233,29.9,neural,732.0,2928.0,29280.0,nan,0.0,0.0,nan,,,,,,,,,,,,,,,
reviewer1_observation_shift_smoke,reviewer1_observation_shift_smoke,configs/reviewer1_remaining/smoke/observation_shift.yaml,Reviewer1-observation-shift-smoke,Reviewer1ObservationShift-v0,Reviewer1ObservationShift-v0,native_gymnasium_observation,count_gated_tau_20,11011,train,4431,,,4431,41,0.4099999999999997,44,1.0,4431,245,0.0012197326748607839,0.01762315444648266,0,0,3,8.293266100001347,8.293266100001347,0.0,8.293266100001347,0.0,d1991e82fa1ea0337d3d6296e2c904f22359ea22,1.8.0,7cc5bc598cfd6850415c80c2a5f22423f37a7ce8561077a69366f06d0ab14b1d,True,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0,not-installed,not-installed,0.166328783038251,0.0,1.0,1.0,741.0,0.0,0.0,0.0,0.0,1.0,0.045454545454545456,0.17573063099248873,0.8242693690075111,0.0,nan,nan,0.19821800566520717,nan,0.9545454545454546,0.9545454545454546,nan,0.045454545454545456,nan,nan,exact,169.2931818181818,32.05,neural,741.0,2964.0,29640.0,nan,0.0,0.0,nan,,,,,,,,,,,,,,,
reviewer1_observation_shift_smoke,reviewer1_observation_shift_smoke,configs/reviewer1_remaining/smoke/observation_shift.yaml,Reviewer1-observation-shift-smoke,Reviewer1ObservationShift-v0,Reviewer1ObservationShift-v0,native_gymnasium_observation,count_gated_tau_20,11011,train,4591,,,4591,42,-2.0000000000000013,160,0.0,4591,255,0.0012280717607056574,0.01762315444648266,0,0,3,8.672442100003536,8.672442100003536,0.0,8.672442100003536,0.0,d1991e82fa1ea0337d3d6296e2c904f22359ea22,1.8.0,7cc5bc598cfd6850415c80c2a5f22423f37a7ce8561077a69366f06d0ab14b1d,True,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0,not-installed,not-installed,0.1632562315716222,0.0,1.0,1.0,780.0,1.0,0.0,0.0,0.0,0.0,0.2875,0.114163577366351,0.885836422633649,0.0,nan,nan,0.1283072154550274,nan,0.7125,0.7125,nan,0.2875,nan,nan,exact,174.54812500000003,29.9,neural,780.0,3120.0,31200.0,nan,0.0,0.0,nan,,,,,,,,,,,,,,,
reviewer1_observation_shift_smoke,reviewer1_observation_shift_smoke,configs/reviewer1_remaining/smoke/observation_shift.yaml,Reviewer1-observation-shift-smoke,Reviewer1ObservationShift-v0,Reviewer1ObservationShift-v0,native_gymnasium_observation,count_gated_tau_20,11011,train,4607,,,4607,43,0.83,16,1.0,4607,256,0.0012242817199101808,0.01762315444648266,0,0,3,8.697473300002457,8.697473300002457,0.0,8.697473300002457,0.0,d1991e82fa1ea0337d3d6296e2c904f22359ea22,1.8.0,7cc5bc598cfd6850415c80c2a5f22423f37a7ce8561077a69366f06d0ab14b1d,True,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0,not-installed,not-installed,0.16223943950095351,0.0,1.0,1.0,792.0,0.0,0.0,0.0,0.0,1.0,0.75,0.0660904410904411,0.933909558909559,0.0,nan,nan,0.08056895584786707,nan,0.25,0.25,nan,0.75,nan,nan,unsupported,197.33125,22.85,neural,792.0,3168.0,31680.0,nan,0.0,0.0,nan,,,,,,,,,,,,,,,
reviewer1_observation_shift_smoke,reviewer1_observation_shift_smoke,configs/reviewer1_remaining/smoke/observation_shift.yaml,Reviewer1-observation-shift-smoke,Reviewer1ObservationShift-v0,Reviewer1ObservationShift-v0,native_gymnasium_observation,count_gated_tau_20,11011,train,4767,,,4767,44,-1.9700000000000015,160,0.0,4767,266,0.0013269930604438652,0.01762315444648266,0,0,3,9.092206300003454,9.092206300003454,0.0,9.092206300003454,0.0,d1991e82fa1ea0337d3d6296e2c904f22359ea22,1.8.0,7cc5bc598cfd6850415c80c2a5f22423f37a7ce8561077a69366f06d0ab14b1d,True,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0,not-installed,not-installed,0.15732952165695213,0.0,1.0,1.0,827.0,1.0,0.0,0.0,0.0,0.0,0.4125,0.07362298932951107,0.9263770106704889,0.0,nan,nan,0.07946802954460372,nan,0.5875,0.5875,nan,0.4125,nan,nan,exact,135.51624999999999,27.950000000000003,neural,827.0,3308.0,33080.0,nan,0.0,0.0,nan,,,,,,,,,,,,,,,
reviewer1_observation_shift_smoke,reviewer1_observation_shift_smoke,configs/reviewer1_remaining/smoke/observation_shift.yaml,Reviewer1-observation-shift-smoke,Reviewer1ObservationShift-v0,Reviewer1ObservationShift-v0,native_gymnasium_observation,count_gated_tau_20,11011,train,4776,,,4776,45,0.9,9,1.0,4776,267,0.0013225785655112906,0.01762315444648266,0,0,3,9.109120100001746,9.109120100001746,0.0,9.109120100001746,0.0,d1991e82fa1ea0337d3d6296e2c904f22359ea22,1.8.0,7cc5bc598cfd6850415c80c2a5f22423f37a7ce8561077a69366f06d0ab14b1d,True,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0,not-installed,not-installed,0.15732952165695213,0.0,1.0,1.0,833.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2857142857142857,0.7142857142857143,0.0,nan,nan,0.3296799539643607,nan,1.0,1.0,nan,0.0,nan,nan,exact,36.7,21.2,neural,833.0,3332.0,33320.0,nan,0.0,0.0,nan,,,,,,,,,,,,,,,
reviewer1_observation_shift_smoke,reviewer1_observation_shift_smoke,configs/reviewer1_remaining/smoke/observation_shift.yaml,Reviewer1-observation-shift-smoke,Reviewer1ObservationShift-v0,Reviewer1ObservationShift-v0,native_gymnasium_observation,count_gated_tau_20,11011,train,4936,,,4936,46,-2.2199999999999984,160,0.0,4936,277,0.0012823022421660766,0.01762315444648266,0,0,3,9.48021300000255,9.48021300000255,0.0,9.48021300000255,0.0,d1991e82fa1ea0337d3d6296e2c904f22359ea22,1.8.0,7cc5bc598cfd6850415c80c2a5f22423f37a7ce8561077a69366f06d0ab14b1d,True,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0,not-installed,not-installed,0.15558556698667633,0.0,1.0,1.0,859.0,1.0,0.0,0.0,0.0,0.0,0.16875,0.1592369912087988,0.8407630087912011,0.0,nan,nan,0.18016030443821346,nan,0.83125,0.83125,nan,0.16875,nan,nan,exact,225.38937499999997,32.6,neural,859.0,3436.0,34360.0,nan,0.0,0.0,nan,,,,,,,,,,,,,,,
reviewer1_observation_shift_smoke,reviewer1_observation_shift_smoke,configs/reviewer1_remaining/smoke/observation_shift.yaml,Reviewer1-observation-shift-smoke,Reviewer1ObservationShift-v0,Reviewer1ObservationShift-v0,native_gymnasium_observation,count_gated_tau_20,11011,train,5096,,,5096,47,-1.8400000000000014,160,0.0,5096,287,0.001333084784227764,0.01762315444648266,0,0,3,9.876025700003083,9.876025700003083,0.0,9.876025700003083,0.0,d1991e82fa1ea0337d3d6296e2c904f22359ea22,1.8.0,7cc5bc598cfd6850415c80c2a5f22423f37a7ce8561077a69366f06d0ab14b1d,True,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0,not-installed,not-installed,0.15748556405629718,0.0,1.0,1.0,888.0,1.0,0.0,0.0,0.0,0.0,0.10625,0.17915613639626887,0.8208438636037311,0.0,nan,nan,0.20455721293706217,nan,0.89375,0.89375,nan,0.10625,nan,nan,exact,144.37437500000001,28.5,neural,888.0,3552.0,35520.0,nan,0.0,0.0,nan,,,,,,,,,,,,,,,
reviewer1_observation_shift_smoke,reviewer1_observation_shift_smoke,configs/reviewer1_remaining/smoke/observation_shift.yaml,Reviewer1-observation-shift-smoke,Reviewer1ObservationShift-v0,Reviewer1ObservationShift-v0,native_gymnasium_observation,count_gated_tau_20,11011,train,5256,,,5256,48,-2.020000000000001,160,0.0,5256,297,0.0013803788322345805,0.01762315444648266,0,0,3,10.16708820000349,10.16708820000349,0.0,10.16708820000349,0.0,d1991e82fa1ea0337d3d6296e2c904f22359ea22,1.8.0,7cc5bc598cfd6850415c80c2a5f22423f37a7ce8561077a69366f06d0ab14b1d,True,3.14.3,2.11.0+cpu,2.4.3,1.3.0,3.1.0,not-installed,not-installed,0.16142599285300244,0.0,1.0,1.0,904.0,1.0,0.0,0.0,0.0,0.0,0.11875,0.23371269701627356,0.7662873029837264,0.0,nan,nan,0.2744167315218155,nan,0.88125,0.88125,nan,0.11875,nan,nan,exact,164.389375,25.9,neural,904.0,3616.0,36160.0,nan,0.0,0.0,nan,,,,,,,,,,,,,,,
